"Season","Name","Team","Age","AVG","OBP","SLG","OPS","AB","H","R","HR","RBI","SB","Off","WAR","playerid"
"1981","Rick Burleson","CAL","30",".293",".357",".372",".729","430","126","53","5","33","4","6.8","4.0","1001696"
"1987","Cal Ripken","BAL","26",".252",".333",".436",".769","624","157","97","27","98","3","2.2","3.5","1010978"
"1995","Wil Cordero","MON","23",".286",".341",".420",".761","514","147","64","10","49","9","-1.1","0.0","770"
"1974","Toby Harrah","TEX","25",".260",".319",".417",".736","573","149","79","21","74","15","6.3","3.1","1005384"
"2019","Jonathan Villar","BAL","28",".274",".339",".453",".792","642","176","111","24","73","40","18.6","4.1","10071"
"1991","Travis Fryman","DET","22",".259",".309",".447",".756","557","144","65","21","91","12","4.6","3.4","385"
"1998","Jose Hernandez","CHC","28",".254",".311",".471",".782","488","124","76","23","75","4","-1.9","2.2","688"
"1990","Tony Fernandez","TOR","28",".276",".352",".391",".742","635","175","84","4","66","26","6.5","4.9","1004002"
"2012","Jose Reyes","MIA","29",".287",".347",".433",".780","642","184","86","11","57","40","12.6","3.8","1736"
"2011","Emilio Bonifacio","FLA","26",".296",".360",".393",".753","565","167","78","5","36","40","13.4","2.9","4054"
"2017","Didi Gregorius","NYY","27",".287",".318",".478",".796","534","153","73","25","87","3","9.0","4.1","6012"
"2015","Troy Tulowitzki","- - -","30",".280",".337",".440",".777","486","136","77","17","70","1","-2.4","2.4","3531"
"2018","Chris Taylor","LAD","27",".254",".331",".444",".775","536","136","85","17","63","9","14.2","3.1","13757"
"2020","Brandon Crawford","SFG","33",".256",".326",".465",".792","172","44","26","8","28","1","2.2","0.9","5343"
"1996","Kevin Elster","TEX","31",".252",".317",".462",".779","515","130","79","24","99","4","-8.7","1.5","1003758"
"1999","Jose Hernandez","- - -","29",".266",".339",".425",".764","508","135","79","19","62","11","-5.1","1.9","688"
"2017","Tim Beckham","- - -","27",".278",".328",".454",".782","533","148","67","22","62","6","7.0","3.4","7949"
"1992","Mike Bordick","OAK","26",".300",".358",".371",".729","504","151","62","3","48","12","8.4","3.8","129"
"2017","Jean Segura","SEA","27",".300",".349",".427",".776","524","157","80","11","45","22","7.5","2.9","5933"
"1999","Mark Loretta","MIL","27",".290",".354",".390",".744","587","170","93","5","67","4","-7.3","0.3","1383"
"1993","Andujar Cedeno","HOU","23",".283",".346",".412",".758","505","143","69","11","56","9","3.3","2.9","1002099"
"2016","Brad Miller","TBR","26",".243",".304",".482",".786","548","133","73","30","81","6","9.4","2.3","12775"
"1976","Dave Concepcion","CIN","28",".281",".335",".401",".736","576","162","74","9","69","21","4.2","4.6","1002494"
"1990","Cal Ripken","BAL","29",".250",".341",".415",".756","600","150","78","21","84","3","7.4","6.2","1010978"
"1969","Leo Cardenas","MIN","30",".280",".353",".388",".741","578","162","67","10","70","5","1.1","5.0","1001938"
"1993","Tony Fernandez","- - -","31",".279",".348",".394",".742","526","147","65","5","64","21","0.4","3.1","1004002"
"1995","Kurt Abbott","FLA","26",".255",".318",".452",".770","420","107","60","17","60","4","-1.4","1.8","1000013"
"2012","Asdrubal Cabrera","CLE","26",".270",".338",".423",".762","555","150","70","16","68","9","7.3","2.5","4962"
"2003","Jose Valentin","CHW","33",".237",".313",".463",".776","503","119","79","28","74","8","1.6","3.9","256"
"1971","Leo Cardenas","MIN","32",".264",".321",".421",".741","554","146","59","18","75","3","3.3","3.4","1001938"
"2005","Jimmy Rollins","PHI","26",".290",".338",".431",".770","677","196","115","12","54","41","7.6","3.9","971"
"2015","Brandon Crawford","SFG","28",".256",".321",".462",".782","507","130","65","21","84","6","7.6","4.3","5343"
"1974","Dave Concepcion","CIN","26",".281",".335",".397",".732","594","167","70","14","82","41","10.6","5.8","1002494"
"2002","Omar Vizquel","CLE","35",".275",".341",".418",".759","582","160","85","14","72","18","6.8","3.3","411"
"2018","Trea Turner","WSN","25",".271",".344",".416",".760","664","180","103","19","73","43","13.0","4.8","16252"
"2011","Derek Jeter","NYY","37",".297",".355",".388",".743","546","162","84","6","61","16","3.3","2.2","826"
"2006","Omar Vizquel","SFG","39",".295",".361",".389",".749","579","171","88","4","58","24","-3.5","3.3","411"
"1997","Shawon Dunston","- - -","34",".300",".312",".451",".763","490","147","71","14","57","32","-1.2","0.3","1401"
"1988","Howard Johnson","NYM","27",".230",".343",".422",".765","495","114","85","24","68","23","13.2","2.9","1006462"
"2004","Rafael Furcal","ATL","26",".279",".344",".414",".758","563","157","103","14","59","29","6.7","2.8","88"
"2006","Felipe Lopez","- - -","26",".274",".358",".381",".739","617","169","98","11","52","44","3.8","1.9","1311"
"1995","Jay Bell","PIT","29",".262",".336",".404",".739","530","139","79","13","55","2","-5.8","1.0","48"
"1992","Travis Fryman","DET","23",".266",".316",".416",".731","659","175","87","20","96","8","2.5","4.1","385"
"1974","Bert Campaneris","OAK","32",".290",".347",".366",".713","527","153","77","2","41","34","9.6","4.6","1001868"
"1981","Robin Yount","MIL","25",".273",".312",".419",".731","377","103","50","10","49","4","6.4","4.5","1014396"
"1978","Toby Harrah","TEX","29",".229",".349",".360",".709","450","103","56","12","59","31","6.1","3.6","1005384"
"1969","Luis Aparicio","CHW","35",".280",".352",".362",".714","599","168","77","5","51","24","4.7","4.6","1000278"
"1981","Bill Almon","CHW","28",".301",".341",".375",".717","349","105","46","4","41","16","4.6","2.0","1000174"
"2010","Starlin Castro","CHC","20",".300",".347",".408",".755","463","139","53","3","41","10","-1.7","1.8","4579"
"1990","Howard Johnson","NYM","29",".244",".319",".434",".753","590","144","89","23","90","34","8.4","3.0","1006462"
"2013","Jean Segura","MIL","23",".294",".329",".423",".752","588","173","74","12","49","44","8.0","4.0","5933"
"2004","Omar Vizquel","CLE","37",".291",".353",".388",".741","567","165","82","7","59","19","5.3","3.2","411"
"2000","Deivi Cruz","DET","27",".302",".318",".449",".767","583","176","68","10","82","1","-7.9","2.4","1025"
"1998","Omar Vizquel","CLE","31",".288",".358",".372",".730","576","166","86","2","50","37","-5.0","3.4","411"
"2014","Ian Desmond","WSN","28",".255",".313",".430",".743","593","151","73","24","91","24","9.6","4.1","6885"
"2012","Hanley Ramirez","- - -","28",".257",".322",".437",".759","604","155","79","24","92","21","6.1","2.9","8001"
"2008","Michael Young","TEX","31",".284",".339",".402",".741","645","183","102","12","82","10","-2.6","2.4","1286"
"1987","Scott Fletcher","TEX","28",".287",".358",".374",".732","588","169","82","5","63","13","-6.3","2.3","1004155"
"2007","Orlando Cabrera","LAA","32",".301",".345",".397",".742","638","192","101","8","86","20","5.4","4.8","766"
"1999","Miguel Tejada","OAK","25",".251",".325",".427",".751","593","149","93","21","84","8","-9.2","2.8","941"
"1979","Ivan DeJesus","CHC","26",".283",".345",".379",".724","636","180","92","5","52","24","-9.8","1.0","1003150"
"1977","Bob Bailor","TOR","25",".310",".335",".403",".738","496","154","62","5","32","15","-0.5","1.5","1000433"
"1993","Mike Lansing","MON","25",".287",".352",".369",".721","491","141","64","3","45","23","1.3","2.7","1007334"
"1992","Ozzie Smith","STL","37",".295",".367",".342",".708","518","153","73","0","31","43","9.7","5.1","1012186"
"1998","Mike Bordick","BAL","32",".260",".328",".411",".739","465","121","59","13","51","6","-4.9","3.5","129"
"2016","Brandon Crawford","SFG","29",".275",".342",".430",".772","553","152","67","12","84","7","7.0","5.2","5343"
"2001","Ricky Gutierrez","CHC","31",".290",".345",".402",".746","528","153","76","10","66","4","-3.4","1.8","387"
"2016","Troy Tulowitzki","TOR","31",".254",".318",".443",".761","492","125","54","24","79","1","-0.1","3.0","3531"
"1985","Tony Fernandez","TOR","23",".289",".340",".390",".730","564","163","71","2","51","13","-1.0","4.1","1004002"
"2018","Jean Segura","SEA","28",".304",".341",".415",".755","586","178","91","10","63","20","7.6","3.7","5933"
"1978","Ivan DeJesus","CHC","25",".278",".356",".354",".710","619","172","104","3","35","41","-1.3","3.7","1003150"
"2007","Mark Loretta","HOU","35",".287",".352",".372",".724","460","132","52","4","41","1","-9.7","0.8","1383"
"1975","Larry Bowa","PHI","29",".305",".334",".377",".711","583","178","79","2","38","24","-0.4","2.7","1001243"
"2003","Julio Lugo","- - -","27",".271",".333",".410",".743","498","135","64","15","55","12","1.0","2.7","565"
"2018","Andrelton Simmons","LAA","28",".292",".337",".417",".754","554","162","68","11","75","10","5.4","5.3","10847"
"1991","Mike Gallego","OAK","30",".247",".343",".369",".712","482","119","67","12","49","6","1.1","3.4","1004458"
"2017","Javier Baez","CHC","24",".273",".317",".480",".796","469","128","75","23","75","10","2.7","2.4","12979"
"1996","Mark Grudzielanek","MON","26",".306",".340",".397",".737","657","201","99","6","49","33","-0.6","2.4","653"
"2010","Jose Reyes","NYM","27",".282",".321",".428",".749","563","159","83","11","54","30","4.2","2.5","1736"
"1988","Kurt Stillwell","KCR","23",".251",".322",".399",".721","459","115","63","10","53","6","0.8","2.8","1012536"
"1999","Edgar Renteria","STL","22",".275",".334",".400",".734","585","161","92","11","63","37","-8.0","1.2","1178"
"2011","Erick Aybar","LAA","27",".279",".322",".421",".743","556","155","71","10","59","30","7.6","3.8","4082"
"1999","Mike Bordick","BAL","33",".277",".334",".403",".737","631","175","93","10","77","14","-7.9","4.4","129"
"2011","Jimmy Rollins","PHI","32",".268",".338",".399",".736","567","152","87","16","63","30","5.1","3.6","971"
"1995","Cal Ripken","BAL","34",".262",".324",".422",".745","550","144","71","17","88","0","-8.9","4.1","1010978"
"2010","Alexei Ramirez","CHW","28",".282",".313",".431",".744","585","165","83","18","70","13","0.5","4.2","5133"
