Season,Name,Team,Position,Age,AVG,OBP,SLG,OPS,AB,H,R,HR,RBI,SB,Off,WAR,playerid
1980,George Brett,KCR,Third Base,27,0.39,0.454,0.664,1.118,449,175,87,24,118,15,59.7,9.1,1001400
1981,Mike Schmidt,PHI,Third Base,31,0.316,0.435,0.644,1.08,354,112,78,31,91,12,47.4,7.8,1011586
2013,Miguel Cabrera,DET,Third Base,30,0.348,0.442,0.636,1.078,555,193,103,44,137,3,62.6,8.6,1744
1996,Jim Thome,CLE,Third Base,25,0.311,0.45,0.612,1.062,505,157,122,38,116,2,54.5,7.4,409
1999,Chipper Jones,ATL,Third Base,27,0.319,0.441,0.633,1.074,567,181,116,45,110,25,65.3,7.3,97
2008,Chipper Jones,ATL,Third Base,36,0.364,0.47,0.574,1.044,439,160,82,22,75,4,49.5,7.1,97
2007,Alex Rodriguez,NYY,Third Base,31,0.314,0.422,0.645,1.067,583,183,143,54,156,24,74.2,9.6,1274
1987,Wade Boggs,BOS,Third Base,29,0.363,0.461,0.588,1.049,551,200,108,24,89,1,58.6,8.9,1001124
1969,Harmon Killebrew,MIN,Third Base,33,0.276,0.427,0.584,1.011,555,153,106,49,140,8,60.7,7.1,1006905
2005,Alex Rodriguez,NYY,Third Base,29,0.321,0.421,0.61,1.031,605,194,124,48,130,21,66.6,9.1,1274
2007,Chipper Jones,ATL,Third Base,35,0.337,0.425,0.604,1.029,513,173,108,29,102,5,47.6,6.9,97
1987,Paul Molitor,MIL,Third Base,30,0.353,0.438,0.566,1.003,465,164,114,16,75,45,49.2,6,1009040
1995,Jim Thome,CLE,Third Base,24,0.314,0.438,0.558,0.996,452,142,92,25,73,4,41.7,6,409
1985,George Brett,KCR,Third Base,32,0.335,0.436,0.585,1.022,550,184,108,30,112,9,55.5,8.3,1001400
1971,Joe Torre,STL,Third Base,30,0.363,0.421,0.555,0.976,634,230,97,24,137,4,57.2,6.9,1013133
1985,Pedro Guerrero,LAD,Third Base,29,0.32,0.422,0.577,0.999,487,156,99,33,87,12,53.9,7.8,1005120
1980,Mike Schmidt,PHI,Third Base,30,0.286,0.38,0.624,1.004,548,157,104,48,121,12,53.2,9,1011586
2001,Chipper Jones,ATL,Third Base,29,0.33,0.427,0.605,1.032,572,189,113,38,102,9,51.6,6.1,97
1988,Wade Boggs,BOS,Third Base,30,0.366,0.476,0.49,0.965,584,214,128,5,58,2,54.2,8.6,1001124
1970,Tony Perez,CIN,Third Base,28,0.317,0.401,0.589,0.99,587,186,107,40,129,8,52.9,8.2,1010188
1996,Ken Caminiti,SDP,Third Base,33,0.326,0.408,0.621,1.028,546,178,109,40,130,11,55.7,7.5,1001863
1992,Gary Sheffield,SDP,Third Base,23,0.33,0.385,0.58,0.965,557,184,87,33,100,5,46.9,6.5,114
2000,Troy Glaus,ANA,Third Base,23,0.284,0.404,0.604,1.008,563,160,120,47,102,14,43.7,8.2,15
2004,Adrian Beltre,LAD,Third Base,25,0.334,0.388,0.629,1.017,598,200,104,48,121,7,49.5,9.7,639
2001,Albert Pujols,STL,Third Base,21,0.329,0.403,0.61,1.013,590,194,112,37,130,1,50.7,7.2,1177
2004,Scott Rolen,STL,Third Base,29,0.314,0.409,0.598,1.007,500,157,109,34,124,4,49.3,9,970
2010,Jose Bautista,TOR,Third Base,29,0.26,0.378,0.617,0.995,569,148,109,54,124,9,51.6,6.5,1887
1973,Darrell Evans,ATL,Third Base,26,0.281,0.403,0.556,0.959,595,167,114,41,104,6,49.4,9.7,1003864
1992,Edgar Martinez,SEA,Third Base,29,0.343,0.404,0.544,0.948,528,181,100,18,73,14,44.6,6,1086
2004,Melvin Mora,BAL,Third Base,32,0.34,0.419,0.562,0.981,550,187,111,27,104,11,47.4,6.2,157
2019,Alex Bregman,HOU,Third Base,25,0.296,0.423,0.592,1.015,554,164,122,41,112,5,58.7,8.5,17678
2012,Miguel Cabrera,DET,Third Base,29,0.33,0.393,0.606,0.999,622,205,109,44,139,4,46.2,7.3,1744
1974,Mike Schmidt,PHI,Third Base,24,0.282,0.395,0.546,0.941,568,160,108,36,116,23,44.7,9.4,1011586
1983,Wade Boggs,BOS,Third Base,25,0.361,0.444,0.486,0.931,582,210,100,5,73,3,43.3,7.7,1001124
2006,Miguel Cabrera,FLA,Third Base,23,0.339,0.43,0.568,0.998,576,195,112,26,114,9,44.3,6.3,1744
1985,Wade Boggs,BOS,Third Base,27,0.368,0.45,0.478,0.928,653,240,107,8,78,2,50.9,8.8,1001124
1977,Mike Schmidt,PHI,Third Base,27,0.274,0.393,0.574,0.967,544,149,114,38,101,15,44.5,9.2,1011586
2020,Jose Ramirez,CLE,Third Base,27,0.292,0.386,0.607,0.993,219,64,45,17,46,10,21.9,3.4,13510
1986,Wade Boggs,BOS,Third Base,28,0.357,0.453,0.486,0.939,580,207,107,8,71,0,43.2,7.7,1001124
2007,David Wright,NYM,Third Base,24,0.325,0.416,0.546,0.963,604,196,113,30,107,34,53.4,8.4,3787
2009,Kevin Youkilis,BOS,Third Base,30,0.305,0.413,0.548,0.961,491,150,99,27,94,7,36.6,5.9,1935
2019,Anthony Rendon,WSN,Third Base,29,0.319,0.412,0.598,1.01,545,174,117,34,126,5,46.8,7,12861
1970,Harmon Killebrew,MIN,Third Base,34,0.271,0.411,0.546,0.957,527,143,96,41,113,0,41.2,5.5,1006905
1976,Bill Madlock,CHC,Third Base,25,0.339,0.412,0.5,0.912,514,174,68,15,84,15,31,4.8,1007957
1999,Fernando Tatis,STL,Third Base,24,0.298,0.404,0.553,0.957,537,160,104,34,107,21,35.8,3.2,798
1998,Chipper Jones,ATL,Third Base,26,0.313,0.404,0.547,0.951,601,188,123,34,107,16,45.8,7.1,97
1995,Bobby Bonilla,,Third Base,32,0.329,0.388,0.576,0.963,554,182,96,28,99,0,35.7,3.3,1001168
2008,Alex Rodriguez,NYY,Third Base,32,0.302,0.392,0.573,0.965,510,154,104,35,103,18,40.4,5.8,1274
2006,Garrett Atkins,COL,Third Base,26,0.329,0.409,0.556,0.965,602,198,117,29,120,4,32.5,5.4,1790
1982,Mike Schmidt,PHI,Third Base,32,0.28,0.403,0.547,0.949,514,144,108,35,87,14,42.9,7.2,1011586
2000,Chipper Jones,ATL,Third Base,28,0.311,0.404,0.566,0.97,579,180,118,36,111,14,37.9,6,97
2001,Phil Nevin,SDP,Third Base,30,0.306,0.388,0.588,0.976,546,167,97,41,126,4,43,5.6,1049
1983,George Brett,KCR,Third Base,30,0.31,0.385,0.563,0.947,464,144,90,25,93,0,33.2,4.1,1001400
1979,Mike Schmidt,PHI,Third Base,29,0.253,0.386,0.564,0.95,541,137,109,45,114,9,41.1,7.5,1011586
1989,Howard Johnson,NYM,Third Base,28,0.287,0.369,0.559,0.928,571,164,104,36,101,41,52.3,7,1006462
1976,Mike Schmidt,PHI,Third Base,26,0.262,0.376,0.524,0.9,584,153,112,38,107,14,39.5,8.3,1011586
1994,Wade Boggs,NYY,Third Base,36,0.342,0.433,0.489,0.922,366,125,61,11,55,2,24.9,4.2,1001124
1981,Bill Madlock,PIT,Third Base,30,0.341,0.413,0.495,0.907,279,95,35,6,45,18,20,3.4,1007957
2007,Miguel Cabrera,FLA,Third Base,24,0.32,0.401,0.565,0.965,588,188,91,34,119,2,31.9,5,1744
2016,Josh Donaldson,TOR,Third Base,30,0.284,0.404,0.549,0.953,577,164,122,37,99,7,47.6,7.6,5038
1970,Dick Allen,STL,Third Base,28,0.279,0.377,0.56,0.937,459,128,88,34,101,5,27.7,2.9,1000137
1979,George Brett,KCR,Third Base,26,0.329,0.376,0.563,0.939,645,212,119,23,107,17,38.7,8.3,1001400
2009,Alex Rodriguez,NYY,Third Base,33,0.286,0.402,0.532,0.933,444,127,78,30,100,14,28.3,4.1,1274
2003,Bill Mueller,BOS,Third Base,32,0.326,0.398,0.54,0.938,524,171,85,19,85,1,31.9,4.7,295
1983,Mike Schmidt,PHI,Third Base,33,0.255,0.399,0.524,0.923,534,136,104,40,109,7,38.5,6.9,1011586
1998,Vinny Castilla,COL,Third Base,30,0.319,0.362,0.589,0.951,645,206,108,46,144,5,15.4,4.5,84
1969,Sal Bando,OAK,Third Base,25,0.281,0.4,0.484,0.885,609,171,106,31,113,1,43.4,7.7,1000505
2017,Justin Turner,LAD,Third Base,32,0.322,0.415,0.53,0.945,457,147,72,21,71,7,37.5,5.4,5235
1987,Brook Jacoby,CLE,Third Base,27,0.3,0.387,0.541,0.928,540,162,73,32,69,2,33.4,4.7,1006318
2017,Kris Bryant,CHC,Third Base,25,0.295,0.409,0.537,0.946,549,162,111,29,73,7,44.6,6.7,15429
2005,Morgan Ensberg,HOU,Third Base,29,0.283,0.388,0.557,0.945,526,149,86,36,101,6,31.6,6.1,556
2009,Pablo Sandoval,SFG,Third Base,22,0.33,0.387,0.556,0.943,572,189,79,25,90,5,36.2,5.2,5409
1996,Chipper Jones,ATL,Third Base,24,0.309,0.393,0.53,0.923,598,185,114,30,110,14,40.5,6.3,97
1984,Mike Schmidt,PHI,Third Base,34,0.277,0.383,0.536,0.919,528,146,93,36,106,5,36.5,7.1,1011586
2004,Aramis Ramirez,CHC,Third Base,26,0.318,0.373,0.578,0.951,547,174,99,36,103,0,21.7,3.7,1002
1975,Bill Madlock,CHC,Third Base,24,0.354,0.402,0.479,0.881,514,182,77,7,64,9,24.2,4,1007957
2015,Josh Donaldson,TOR,Third Base,29,0.297,0.371,0.568,0.939,620,184,122,41,123,6,48.8,8.7,5038
1975,Mike Schmidt,PHI,Third Base,25,0.249,0.367,0.523,0.89,562,140,93,38,95,29,33.7,7.9,1011586
1982,Doug DeCinces,CAL,Third Base,31,0.301,0.369,0.548,0.916,575,173,94,30,97,7,35.7,7.3,1003123
1998,Scott Rolen,PHI,Third Base,23,0.29,0.391,0.532,0.923,601,174,120,31,110,14,35.7,7,970
2017,Jose Ramirez,CLE,Third Base,24,0.318,0.374,0.583,0.957,585,186,107,29,83,17,36.9,6.5,13510
1986,Mike Schmidt,PHI,Third Base,36,0.29,0.39,0.547,0.937,552,160,97,37,119,1,35.9,5.8,1011586
2016,Kris Bryant,CHC,Third Base,24,0.292,0.385,0.554,0.939,603,176,121,39,102,8,48.7,7.9,15429
2008,David Wright,NYM,Third Base,25,0.302,0.39,0.534,0.924,626,189,115,33,124,15,38.3,7,3787
1970,Tommy Harper,MIL,Third Base,29,0.296,0.377,0.522,0.899,604,179,104,31,82,38,39.4,6.8,1005383
1970,Joe Torre,STL,Third Base,29,0.325,0.398,0.498,0.896,624,203,89,21,100,2,33.1,6,1013133
2018,Alex Bregman,HOU,Third Base,24,0.286,0.394,0.532,0.926,594,170,105,31,103,10,51.3,7.6,17678
1972,Richie Hebner,PIT,Third Base,24,0.3,0.378,0.508,0.886,427,128,63,19,72,0,27.7,5.6,1005571
2020,Anthony Rendon,LAA,Third Base,30,0.286,0.418,0.497,0.915,189,54,29,9,31,0,15.4,2.7,12861
2017,Nolan Arenado,COL,Third Base,26,0.309,0.373,0.586,0.959,606,187,100,37,130,3,26.3,5.7,9777
1988,Gary Gaetti,MIN,Third Base,29,0.301,0.353,0.551,0.905,468,141,66,28,88,7,25.8,4.3,1004422
1972,Ron Santo,CHC,Third Base,32,0.302,0.391,0.487,0.878,464,140,68,17,74,1,22.8,5.3,1011447
1987,Mike Schmidt,PHI,Third Base,37,0.293,0.388,0.548,0.936,522,153,88,35,113,2,30.1,6.1,1011586
2017,Anthony Rendon,WSN,Third Base,27,0.301,0.403,0.533,0.937,508,153,81,25,100,7,33.3,6.7,12861
1982,Toby Harrah,CLE,Third Base,33,0.304,0.398,0.49,0.888,602,183,100,25,78,17,37.5,5.9,1005384
2005,David Wright,NYM,Third Base,22,0.306,0.388,0.523,0.912,575,176,99,27,102,17,38.8,5.8,3787
1985,Mike Schmidt,PHI,Third Base,35,0.277,0.375,0.532,0.907,549,152,89,33,93,1,34.9,5.2,1011586
1976,Pete Rose,CIN,Third Base,35,0.323,0.404,0.45,0.854,665,215,130,10,63,9,37,7.4,1011217
1983,Pedro Guerrero,LAD,Third Base,27,0.298,0.373,0.531,0.904,584,174,87,32,103,23,40.5,5.4,1005120
1979,Larry Parrish,MON,Third Base,25,0.307,0.357,0.551,0.909,544,167,83,30,82,5,32.9,4.8,1010020
2005,Aramis Ramirez,CHC,Third Base,27,0.302,0.358,0.568,0.926,463,140,72,31,92,0,14.8,2.9,1002
2019,Nolan Arenado,COL,Third Base,28,0.315,0.379,0.583,0.962,588,185,102,41,118,3,27.5,6,9777
2020,Manny Machado,SDP,Third Base,27,0.304,0.37,0.58,0.95,224,68,44,16,47,6,14.1,2.6,11493
2018,Jose Ramirez,CLE,Third Base,25,0.27,0.387,0.552,0.939,578,156,110,39,105,34,51.5,8.1,13510
1989,Wade Boggs,BOS,Third Base,31,0.33,0.43,0.449,0.879,621,205,113,3,54,2,34.3,8.3,1001124
1977,George Brett,KCR,Third Base,24,0.312,0.373,0.532,0.905,564,176,105,22,88,14,30,7.1,1001400
1969,Tony Perez,CIN,Third Base,27,0.294,0.357,0.526,0.883,629,185,103,37,122,4,30.5,6.3,1010188
2010,Adrian Beltre,BOS,Third Base,31,0.321,0.365,0.553,0.919,589,189,84,28,102,2,26.9,6.4,639
2000,Travis Fryman,CLE,Third Base,31,0.321,0.392,0.516,0.908,574,184,93,22,106,1,23.4,4.6,385
2018,Nolan Arenado,COL,Third Base,27,0.297,0.374,0.561,0.935,590,175,104,38,110,2,26.9,5.8,9777
1979,Ron Cey,LAD,Third Base,31,0.281,0.389,0.499,0.888,487,137,77,28,81,3,30.5,5.5,1002108
1996,Jeff Cirillo,MIL,Third Base,26,0.325,0.391,0.504,0.894,566,184,101,15,83,4,17.5,4.2,1073
2010,Ryan Zimmerman,WSN,Third Base,25,0.307,0.388,0.51,0.899,525,161,85,25,85,4,29.3,6.6,4220
1973,Sal Bando,OAK,Third Base,29,0.287,0.375,0.498,0.873,592,170,97,29,98,4,39.8,6.4,1000505
2006,Alex Rodriguez,NYY,Third Base,30,0.29,0.392,0.523,0.914,572,166,113,35,121,15,30.2,3.8,1274
1979,Bob Horner,ATL,Third Base,21,0.314,0.346,0.552,0.898,487,153,66,33,98,0,20.2,2.5,1006026
1991,Bobby Bonilla,PIT,Third Base,28,0.302,0.391,0.492,0.883,577,174,102,18,100,2,37,4.7,1001168
1995,Vinny Castilla,COL,Third Base,27,0.309,0.347,0.564,0.911,527,163,82,32,90,2,5.7,2.3,84
1999,Tony Fernandez,TOR,Third Base,37,0.328,0.427,0.449,0.877,485,159,73,6,75,6,18.5,2.5,1004002
2003,Scott Rolen,STL,Third Base,28,0.286,0.382,0.528,0.91,559,160,98,28,104,13,31.8,6.2,970
1978,Doug DeCinces,BAL,Third Base,27,0.286,0.346,0.526,0.872,511,146,72,28,80,7,29.4,6.6,1003123
2012,Adrian Beltre,TEX,Third Base,33,0.321,0.359,0.561,0.921,604,194,95,36,102,1,31.4,6.3,639
1969,Ron Santo,CHC,Third Base,29,0.289,0.384,0.485,0.869,575,166,97,29,123,1,25.7,6,1011447
2000,Phil Nevin,SDP,Third Base,29,0.303,0.374,0.543,0.916,538,163,87,31,107,2,27.9,4.6,1049
2000,Scott Rolen,PHI,Third Base,25,0.298,0.37,0.551,0.92,483,144,88,26,89,8,20.5,4.6,970
1999,Robin Ventura,NYM,Third Base,31,0.301,0.379,0.529,0.908,588,177,88,32,120,1,26,7.3,854
1971,Dick Allen,LAD,Third Base,29,0.295,0.395,0.468,0.863,549,162,82,23,90,8,36.1,5.2,1000137
2007,Aramis Ramirez,CHC,Third Base,29,0.31,0.366,0.549,0.915,506,157,72,26,101,0,18.1,4.8,1002
1973,Bob Bailey,MON,Third Base,30,0.273,0.379,0.489,0.868,513,140,77,26,86,5,24,5.4,1000420
1997,Ken Caminiti,SDP,Third Base,34,0.29,0.389,0.508,0.897,486,141,92,26,90,11,29.3,3.7,1001863
2016,Nolan Arenado,COL,Third Base,25,0.294,0.362,0.57,0.932,618,182,116,41,133,2,21.6,5,9777
2008,Aramis Ramirez,CHC,Third Base,30,0.289,0.38,0.518,0.898,554,160,97,27,111,2,25.1,4.5,1002
1980,Buddy Bell,TEX,Third Base,28,0.329,0.379,0.498,0.877,490,161,76,17,83,3,26,6,1000799
1995,Tim Naehring,BOS,Third Base,28,0.307,0.415,0.448,0.863,433,133,61,10,57,0,16.6,4.1,1009433
1995,Ken Caminiti,SDP,Third Base,32,0.302,0.38,0.513,0.894,526,159,74,26,94,12,27.9,3.6,1001863
1976,Ron Cey,LAD,Third Base,28,0.277,0.386,0.462,0.848,502,139,69,23,80,0,27.8,6.4,1002108
1991,Wade Boggs,BOS,Third Base,33,0.332,0.421,0.46,0.881,546,181,93,8,51,1,25.5,6.1,1001124
2009,Michael Young,TEX,Third Base,32,0.322,0.374,0.518,0.892,541,174,76,22,68,8,12.1,2.6,1286
1975,Pete Rose,CIN,Third Base,34,0.317,0.406,0.432,0.838,662,210,112,7,74,0,33.3,5.3,1011217
