Season,Name,Team,Position,Age,AVG,OBP,SLG,OPS,AB,H,R,HR,RBI,SB,Off,WAR,playerid
2005,Angel Berroa,KCR,Shortstop,27,0.27,0.305,0.375,0.68,608,164,68,11,55,7,-15.7,0.4,591
2003,Cristian Guzman,MIN,Shortstop,25,0.268,0.311,0.365,0.676,534,143,78,3,53,18,-11.1,1.3,728
1984,Scott Fletcher,CHW,Shortstop,25,0.25,0.328,0.311,0.64,456,114,46,3,35,10,-11.5,2.6,1004155
1994,Walt Weiss,COL,Shortstop,30,0.251,0.336,0.303,0.639,423,106,58,1,32,12,-25.1,-0.9,1013748
1976,Bert Campaneris,OAK,Shortstop,34,0.256,0.331,0.291,0.622,536,137,67,1,52,54,-0.4,4,1001868
1980,Dave Concepcion,CIN,Shortstop,32,0.26,0.3,0.36,0.66,622,162,72,5,77,12,-11.2,1.7,1002494
1976,Don Kessinger,STL,Shortstop,33,0.239,0.32,0.313,0.633,502,120,55,1,40,3,-11,0.9,1006877
1974,Freddie Patek,KCR,Shortstop,29,0.225,0.324,0.298,0.622,537,121,72,3,38,33,-11.2,2,1010052
1990,Kurt Stillwell,KCR,Shortstop,25,0.249,0.304,0.352,0.656,506,126,60,3,51,0,-11.7,0.5,1012536
1977,Bert Campaneris,TEX,Shortstop,35,0.254,0.314,0.341,0.655,552,140,77,5,46,27,-17.6,3,1001868
1975,Don Kessinger,CHC,Shortstop,32,0.243,0.317,0.319,0.636,601,146,77,0,46,4,-23.9,-0.1,1006877
2013,Brandon Crawford,SFG,Shortstop,26,0.248,0.311,0.363,0.674,499,124,52,9,43,1,-5.5,2.2,5343
1983,Ozzie Smith,STL,Shortstop,28,0.243,0.321,0.335,0.657,552,134,69,3,50,34,-7.7,3.4,1012186
1969,Tom Tresh,None,Shortstop,31,0.211,0.294,0.35,0.644,474,100,59,14,46,4,-11.4,1,1013179
2013,Elvis Andrus,TEX,Shortstop,24,0.271,0.328,0.331,0.659,620,168,91,4,67,42,-6.4,2.8,8709
1977,Bill Russell,LAD,Shortstop,28,0.278,0.304,0.36,0.664,634,176,84,4,51,16,-15.6,3.1,1011311
1994,Mike Bordick,OAK,Shortstop,28,0.253,0.32,0.335,0.655,391,99,38,2,37,7,-13.6,0.8,129
1982,Ozzie Smith,STL,Shortstop,27,0.248,0.339,0.314,0.653,488,121,58,2,43,25,-7.3,4.1,1012186
2003,David Eckstein,ANA,Shortstop,28,0.252,0.325,0.325,0.651,452,114,59,3,31,16,-13.9,1.2,10
2005,Orlando Cabrera,LAA,Shortstop,30,0.257,0.309,0.365,0.674,540,139,70,8,57,21,-10.8,3.5,766
1970,Ted Kubiak,MIL,Shortstop,28,0.252,0.34,0.313,0.653,540,136,63,4,41,4,-17,-0.4,1007190
2013,Jimmy Rollins,PHI,Shortstop,34,0.252,0.318,0.348,0.667,600,151,65,6,39,22,-9.1,1.7,971
2005,Neifi Perez,CHC,Shortstop,32,0.274,0.298,0.383,0.681,572,157,59,9,54,8,-23.3,0.7,620
1983,Larry Bowa,CHC,Shortstop,37,0.266,0.312,0.338,0.65,500,133,73,2,43,7,-15.4,1.6,1001243
1976,Tim Foli,MON,Shortstop,25,0.264,0.281,0.366,0.647,546,144,41,6,54,6,-15.1,0.7,1004202
1973,Freddie Patek,KCR,Shortstop,28,0.234,0.311,0.321,0.632,501,117,82,5,45,36,-11.7,2.6,1010052
1970,Ed Brinkman,WAS,Shortstop,28,0.262,0.33,0.301,0.631,625,164,63,1,40,8,-16.1,3.5,1001438
2007,Juan Uribe,CHW,Shortstop,28,0.234,0.284,0.394,0.678,513,120,55,20,68,1,-21.5,0.6,454
2018,Tim Anderson,CHW,Shortstop,25,0.24,0.281,0.406,0.687,567,136,77,20,64,26,-8,2,15172
2001,Omar Vizquel,CLE,Shortstop,34,0.255,0.323,0.334,0.657,611,156,84,2,50,13,-22.1,0.1,411
2015,Ian Desmond,WSN,Shortstop,29,0.233,0.29,0.384,0.674,583,136,69,19,62,13,-7.3,1.4,6885
1987,Dick Schofield,CAL,Shortstop,24,0.251,0.305,0.355,0.66,479,120,52,9,46,19,-12.4,1.3,1011602
2018,Freddy Galvis,SDP,Shortstop,28,0.248,0.299,0.38,0.68,602,149,62,13,67,8,-12,1.2,6609
2007,Felipe Lopez,WSN,Shortstop,27,0.245,0.308,0.352,0.659,603,148,70,9,50,24,-25.4,-0.2,1311
2016,Danny Espinosa,WSN,Shortstop,29,0.209,0.306,0.378,0.684,516,108,66,24,72,9,-11.6,1.3,9219
2014,Xander Bogaerts,BOS,Shortstop,21,0.24,0.297,0.362,0.66,538,129,60,12,46,2,-11.6,0.1,12161
1975,Rick Burleson,BOS,Shortstop,24,0.252,0.305,0.329,0.634,580,146,66,6,62,8,-21.2,1.8,1001696
2001,Alex Gonzalez,FLA,Shortstop,24,0.25,0.303,0.377,0.68,515,129,57,9,48,2,-17.4,0.4,520
1978,Mario Guerrero,OAK,Shortstop,28,0.275,0.302,0.345,0.647,505,139,27,3,38,0,-11.5,0.3,1005118
1973,Luis Aparicio,BOS,Shortstop,39,0.271,0.324,0.309,0.633,499,135,56,0,49,13,-13.6,2.4,1000278
1983,Glenn Hoffman,BOS,Shortstop,24,0.26,0.306,0.34,0.646,473,123,56,4,41,1,-16.4,0.1,1005905
2002,Cristian Guzman,MIN,Shortstop,24,0.273,0.292,0.385,0.677,623,170,80,9,59,12,-20.7,1.1,728
1975,Bucky Dent,CHW,Shortstop,23,0.264,0.301,0.341,0.642,602,159,52,3,58,2,-17.6,1.2,1003212
1979,Bill Russell,LAD,Shortstop,30,0.271,0.297,0.359,0.656,627,170,72,7,56,6,-18,0.2,1011311
1976,Frank Taveras,PIT,Shortstop,26,0.258,0.321,0.297,0.618,519,134,76,0,24,58,-5.3,2.7,1012852
1977,Larry Bowa,PHI,Shortstop,31,0.28,0.313,0.34,0.652,624,175,93,4,41,32,-15.3,3.1,1001243
2018,Dansby Swanson,ATL,Shortstop,24,0.238,0.304,0.395,0.699,478,114,51,14,59,10,-10.2,1.8,18314
1998,Pat Meares,MIN,Shortstop,29,0.26,0.296,0.368,0.664,543,141,56,9,70,7,-24.8,-0.1,1008712
1977,Bucky Dent,NYY,Shortstop,25,0.247,0.3,0.352,0.653,477,118,54,8,49,1,-12.3,2.7,1003212
1990,Ozzie Smith,STL,Shortstop,35,0.254,0.33,0.305,0.635,512,130,61,1,50,32,-11.5,3.1,1012186
1985,Dave Concepcion,CIN,Shortstop,37,0.252,0.314,0.33,0.645,560,141,59,7,48,16,-16.8,0.9,1002494
2015,Elvis Andrus,TEX,Shortstop,26,0.258,0.309,0.357,0.667,596,154,69,7,62,25,-13.1,1.8,8709
1974,Larry Bowa,PHI,Shortstop,28,0.275,0.298,0.338,0.636,669,184,97,1,36,39,-16.8,0.8,1001243
2010,Orlando Cabrera,CIN,Shortstop,35,0.263,0.303,0.354,0.657,494,130,64,4,42,11,-17.1,0.7,766
1976,Freddie Patek,KCR,Shortstop,31,0.241,0.318,0.306,0.624,432,104,58,1,43,51,-4.7,2.8,1010052
1984,Spike Owen,SEA,Shortstop,23,0.245,0.308,0.326,0.635,530,130,67,3,43,16,-16.6,1.4,1009924
1976,Bill Russell,LAD,Shortstop,27,0.274,0.301,0.343,0.644,554,152,53,5,65,15,-10.1,2.3,1011311
1971,Don Kessinger,CHC,Shortstop,28,0.258,0.318,0.316,0.634,617,159,77,2,38,15,-21.2,0.4,1006877
1990,Dickie Thon,PHI,Shortstop,32,0.255,0.305,0.35,0.654,552,141,54,8,48,12,-15.8,1.4,1013033
2014,Elvis Andrus,TEX,Shortstop,25,0.263,0.314,0.333,0.647,619,163,72,2,41,27,-13,1.8,8709
1995,Chris Gomez,DET,Shortstop,24,0.223,0.292,0.355,0.647,431,96,49,11,50,4,-20,-1.1,1208
1971,Bud Harrelson,NYM,Shortstop,27,0.252,0.319,0.303,0.622,547,138,55,0,32,28,-9,3.8,1005387
1994,Ozzie Guillen,CHW,Shortstop,30,0.288,0.311,0.348,0.659,365,105,46,1,39,5,-15.2,0.8,1005125
1977,Roy Smalley,MIN,Shortstop,24,0.231,0.316,0.315,0.631,584,135,93,6,56,5,-21.3,1.4,1012078
2018,Amed Rosario,NYM,Shortstop,22,0.256,0.295,0.381,0.676,554,142,76,9,51,24,-6.1,1.4,15518
2002,Barry Larkin,CIN,Shortstop,38,0.245,0.305,0.367,0.672,507,124,72,7,47,13,-18.3,-0.1,335
2012,J.J. Hardy,BAL,Shortstop,29,0.238,0.282,0.389,0.671,663,158,85,22,68,0,-20.2,2.4,3797
2004,Alex Cintron,ARI,Shortstop,25,0.262,0.301,0.363,0.665,564,148,56,4,49,3,-27.3,-1,50
2014,Adeiny Hechavarria,MIA,Shortstop,25,0.276,0.308,0.356,0.664,536,148,53,1,34,7,-11.8,0.4,10459
1990,Ozzie Guillen,CHW,Shortstop,26,0.279,0.312,0.341,0.653,516,144,61,1,58,13,-18.2,2.1,1005125
1988,Walt Weiss,OAK,Shortstop,24,0.25,0.312,0.321,0.633,452,113,44,3,39,4,-9.9,2.8,1013748
1987,Alfredo Griffin,OAK,Shortstop,29,0.263,0.306,0.348,0.654,494,130,69,3,60,26,-15.6,1.1,1005036
1971,Chris Speier,SFG,Shortstop,21,0.235,0.307,0.323,0.63,601,141,74,8,46,4,-16.6,2.3,1012316
2015,Andrelton Simmons,ATL,Shortstop,25,0.265,0.321,0.338,0.66,535,142,60,4,44,5,-12.3,3.1,10847
1980,Frank Taveras,NYM,Shortstop,30,0.279,0.308,0.327,0.635,562,157,65,0,25,32,-13.9,-0.5,1012852
1974,Dave Chalk,CAL,Shortstop,23,0.252,0.304,0.316,0.62,465,117,44,5,31,10,-9.3,0.8,1002114
1981,U L Washington,KCR,Shortstop,27,0.227,0.31,0.307,0.616,339,77,40,2,29,10,-9.8,1.2,1013659
2011,Ian Desmond,WSN,Shortstop,25,0.253,0.298,0.358,0.656,584,148,65,8,49,25,-12.3,1,6885
1984,Craig Reynolds,HOU,Shortstop,31,0.26,0.286,0.364,0.651,527,137,61,6,60,7,-9.2,2.2,1010867
1976,Chris Speier,SFG,Shortstop,26,0.226,0.311,0.297,0.608,495,112,51,3,40,2,-15.7,0.4,1012316
1973,Bert Campaneris,OAK,Shortstop,31,0.25,0.308,0.318,0.626,601,150,89,4,46,34,-9.5,4.3,1001868
2020,Jorge Polanco,MIN,Shortstop,26,0.258,0.304,0.354,0.658,209,54,22,4,19,4,-6.3,0.8,13152
1997,Greg Gagne,LAD,Shortstop,35,0.251,0.298,0.354,0.652,514,129,49,9,57,2,-19.1,0.2,1004427
2013,Zack Cozart,CIN,Shortstop,27,0.254,0.284,0.381,0.665,567,144,74,12,63,0,-14.4,1.5,2616
1983,Ivan DeJesus,PHI,Shortstop,30,0.254,0.323,0.336,0.659,497,126,60,4,45,11,-14.8,0.7,1003150
2017,Tim Anderson,CHW,Shortstop,24,0.257,0.276,0.402,0.679,587,151,72,17,56,15,-12.2,0.1,15172
1978,Rick Burleson,BOS,Shortstop,27,0.248,0.295,0.339,0.633,626,155,75,5,49,8,-24.4,1.7,1001696
2015,Starlin Castro,CHC,Shortstop,25,0.265,0.296,0.375,0.671,547,145,52,11,69,5,-16.4,0.6,4579
2000,Rey Sanchez,KCR,Shortstop,32,0.273,0.314,0.322,0.637,509,139,68,1,38,7,-32,1.7,213
1978,Ozzie Smith,SDP,Shortstop,23,0.258,0.311,0.312,0.623,590,152,69,1,46,40,-8.3,2.7,1012186
2003,Jack Wilson,PIT,Shortstop,25,0.256,0.303,0.353,0.656,558,143,58,9,62,5,-22.1,1.1,1017
2004,Alex Gonzalez,FLA,Shortstop,27,0.232,0.27,0.419,0.689,561,130,67,23,79,3,-23.8,1,520
2008,Bobby Crosby,OAK,Shortstop,28,0.237,0.296,0.349,0.645,556,132,66,7,61,7,-17.1,1.3,1818
2002,Deivi Cruz,SDP,Shortstop,29,0.263,0.294,0.366,0.66,514,135,49,7,47,2,-23.3,-0.5,1025
1983,Johnnie LeMaster,SFG,Shortstop,29,0.24,0.317,0.307,0.624,534,128,81,6,30,39,-14.5,0.5,1007513
1977,Bill Almon,SDP,Shortstop,24,0.261,0.303,0.336,0.639,613,160,75,2,43,20,-17,0.9,1000174
1985,Ozzie Guillen,CHW,Shortstop,21,0.273,0.291,0.358,0.65,491,134,71,1,33,7,-17.5,1.6,1005125
2004,Craig Counsell,MIL,Shortstop,33,0.241,0.33,0.315,0.645,473,114,59,2,23,17,-19.8,1.3,52
1995,Royce Clayton,SFG,Shortstop,25,0.244,0.298,0.342,0.64,509,124,56,5,58,24,-19,2.4,226
1977,Frank Taveras,PIT,Shortstop,27,0.252,0.306,0.331,0.637,544,137,72,1,29,70,-13.9,2,1012852
2005,Jack Wilson,PIT,Shortstop,27,0.257,0.299,0.363,0.662,587,151,60,8,52,7,-23.3,1.9,1017
1987,Ozzie Guillen,CHW,Shortstop,23,0.279,0.303,0.354,0.656,560,156,64,2,51,25,-20.4,3.6,1005125
2012,Mike Aviles,BOS,Shortstop,31,0.25,0.282,0.381,0.663,512,128,57,13,60,14,-13.2,1.5,5986
2001,Tony Womack,ARI,Shortstop,31,0.266,0.307,0.345,0.652,481,128,66,3,30,28,-20.8,1,78
2005,Adam Everett,HOU,Shortstop,28,0.248,0.29,0.364,0.654,549,136,58,11,54,21,-17.6,2.2,1430
1983,Alfredo Griffin,TOR,Shortstop,25,0.25,0.289,0.348,0.637,528,132,62,4,47,8,-22.7,-0.1,1005036
1979,Larry Bowa,PHI,Shortstop,33,0.241,0.316,0.313,0.629,540,130,74,0,31,20,-20.7,1.3,1001243
1989,Alvaro Espinoza,NYY,Shortstop,27,0.282,0.301,0.332,0.633,503,142,51,0,41,3,-14.3,1.2,1003828
2010,Erick Aybar,LAA,Shortstop,26,0.253,0.306,0.33,0.636,534,135,69,5,29,22,-12.7,1.2,4082
2007,Julio Lugo,BOS,Shortstop,31,0.237,0.294,0.349,0.643,570,135,71,8,73,33,-23.6,0.4,565
1979,Frank Taveras,None,Shortstop,29,0.262,0.298,0.335,0.633,680,178,93,1,34,44,-20.1,0.3,1012852
1973,Don Kessinger,CHC,Shortstop,30,0.262,0.327,0.31,0.637,577,151,52,0,43,6,-24.9,0.5,1006877
1973,Roger Metzger,HOU,Shortstop,25,0.25,0.299,0.322,0.622,580,145,67,1,35,10,-16.5,0.8,1008812
1988,Dick Schofield,CAL,Shortstop,25,0.239,0.303,0.317,0.62,527,126,61,6,34,20,-12.7,2.4,1011602
1993,Omar Vizquel,SEA,Shortstop,26,0.255,0.319,0.298,0.618,560,143,68,2,31,12,-27.1,1.7,411
1979,Rodney Scott,MON,Shortstop,25,0.238,0.319,0.294,0.613,562,134,69,3,42,39,-16.2,0.8,1011693
1974,Roger Metzger,HOU,Shortstop,26,0.253,0.297,0.32,0.617,572,145,66,0,30,9,-17.2,0.7,1008812
2002,Jack Wilson,PIT,Shortstop,24,0.252,0.306,0.332,0.638,527,133,77,4,47,5,-16.7,0.4,1017
1996,Mike Bordick,OAK,Shortstop,30,0.24,0.307,0.318,0.625,525,126,46,5,54,5,-30.7,-0.3,129
1984,Dave Concepcion,CIN,Shortstop,36,0.245,0.307,0.32,0.628,531,130,46,4,58,22,-16.3,-0.9,1002494
1978,Dave Chalk,CAL,Shortstop,27,0.253,0.318,0.285,0.603,470,119,42,1,34,5,-14.6,0.4,1002114
2016,Freddy Galvis,PHI,Shortstop,26,0.241,0.274,0.399,0.673,584,141,61,20,67,17,-19.3,2.3,6609
2012,Yunel Escobar,TOR,Shortstop,29,0.253,0.3,0.344,0.644,558,141,58,9,51,5,-20,1.3,4191
1994,Jose Vizcaino,NYM,Shortstop,26,0.256,0.31,0.324,0.635,410,105,47,3,33,1,-22.6,-1.2,577
1969,Don Money,PHI,Shortstop,22,0.229,0.296,0.327,0.622,450,103,41,6,42,1,-15.4,1.8,1009052
1983,U L Washington,KCR,Shortstop,29,0.236,0.298,0.32,0.618,547,129,76,5,41,40,-14.4,0.7,1013659
2015,Freddy Galvis,PHI,Shortstop,25,0.263,0.302,0.343,0.645,559,147,63,7,50,10,-12.2,1.6,6609
1998,Alex Gonzalez,TOR,Shortstop,25,0.239,0.281,0.361,0.642,568,136,70,13,51,21,-27.3,0.3,281
2016,Jose Iglesias,DET,Shortstop,26,0.255,0.306,0.336,0.643,467,119,57,4,32,7,-14.5,2.2,10231
2015,Jimmy Rollins,LAD,Shortstop,36,0.224,0.285,0.358,0.643,517,116,71,13,41,12,-15.2,0.4,971
1985,Mariano Duncan,LAD,Shortstop,22,0.244,0.293,0.34,0.633,562,137,74,6,39,38,-9.8,1.2,1003554
1974,Mark Belanger,BAL,Shortstop,30,0.225,0.298,0.3,0.598,493,111,54,5,36,17,-11.9,3.8,1000786
1980,Tim Foli,PIT,Shortstop,29,0.265,0.296,0.327,0.623,495,131,61,3,38,11,-18.8,1.4,1004202
1974,Ed Brinkman,DET,Shortstop,32,0.221,0.266,0.347,0.613,502,111,55,14,54,2,-17.3,1.7,1001438
1990,Garry Templeton,SDP,Shortstop,34,0.248,0.28,0.362,0.642,505,125,45,9,59,1,-19.8,0.6,1012909
1980,Alfredo Griffin,TOR,Shortstop,22,0.254,0.283,0.349,0.632,653,166,63,2,41,18,-33.2,-0.3,1005036
2012,Alexei Ramirez,CHW,Shortstop,30,0.265,0.287,0.364,0.651,593,157,59,9,73,20,-17.6,2,5133
1976,Bucky Dent,CHW,Shortstop,24,0.246,0.3,0.302,0.603,562,138,44,2,52,3,-17.3,0.3,1003212
1991,Alvaro Espinoza,NYY,Shortstop,29,0.256,0.282,0.344,0.626,480,123,51,5,33,4,-16.5,1.3,1003828
2009,Edgar Renteria,SFG,Shortstop,32,0.25,0.307,0.328,0.635,460,115,50,5,48,7,-22.9,-0.1,1178
1993,Felix Fermin,CLE,Shortstop,29,0.263,0.303,0.317,0.619,480,126,48,2,45,4,-21.3,-1.8,1003991
2018,Miguel Rojas,MIA,Shortstop,29,0.252,0.297,0.346,0.643,488,123,44,11,53,6,-18.8,1,7802
1999,Rey Ordonez,NYM,Shortstop,28,0.258,0.319,0.317,0.636,520,134,49,1,60,8,-30.7,3,889
1989,Kevin Elster,NYM,Shortstop,24,0.231,0.283,0.36,0.643,458,106,52,10,55,4,-11.3,2.2,1003758
1979,Craig Reynolds,HOU,Shortstop,26,0.265,0.292,0.333,0.625,555,147,63,0,39,12,-16.3,2.1,1010867
2011,Alex Gonzalez,ATL,Shortstop,34,0.241,0.27,0.372,0.642,564,136,59,15,56,2,-19.9,0.5,520
1991,Dickie Thon,PHI,Shortstop,33,0.252,0.283,0.351,0.634,539,136,44,9,44,11,-16.7,0.7,1013033
2003,Jose Hernandez,None,Shortstop,33,0.225,0.287,0.347,0.634,519,117,58,13,57,2,-31.8,-1.5,688
2019,Brandon Crawford,SFG,Shortstop,32,0.228,0.304,0.35,0.654,500,114,58,11,59,3,-21,0.3,5343
1982,Ivan DeJesus,PHI,Shortstop,29,0.239,0.309,0.313,0.623,536,128,53,3,59,14,-17.7,1,1003150
1984,Rafael Ramirez,ATL,Shortstop,26,0.266,0.295,0.327,0.621,591,157,51,2,48,14,-26.3,0.3,1010673
2011,Yuniesky Betancourt,MIL,Shortstop,29,0.252,0.271,0.381,0.652,556,140,51,13,68,4,-19.2,-0.2,8585
1996,Gary DiSarcina,CAL,Shortstop,28,0.256,0.286,0.347,0.633,536,137,62,5,48,2,-32.7,0.5,1003322
1975,Freddie Patek,KCR,Shortstop,30,0.228,0.291,0.308,0.599,483,110,58,5,45,32,-15.4,1,1010052
2015,Erick Aybar,LAA,Shortstop,31,0.27,0.301,0.338,0.639,597,161,74,3,44,15,-13.3,0.9,4082
1969,Bert Campaneris,OAK,Shortstop,27,0.26,0.302,0.305,0.608,547,142,71,2,25,62,-7.6,2.9,1001868
2007,Tony Pena,KCR,Shortstop,26,0.267,0.284,0.356,0.64,509,136,58,2,47,5,-27.1,1.3,2240
2013,Starlin Castro,CHC,Shortstop,23,0.245,0.284,0.347,0.631,666,163,59,10,44,9,-24.6,0,4579
1972,Larry Bowa,PHI,Shortstop,26,0.25,0.291,0.32,0.611,579,145,67,1,31,17,-19.4,1.6,1001243
2011,Alcides Escobar,KCR,Shortstop,24,0.254,0.29,0.343,0.633,548,139,69,4,46,26,-18.5,1.9,6310
1989,Garry Templeton,SDP,Shortstop,33,0.255,0.286,0.354,0.639,506,129,43,6,40,1,-14.7,1,1012909
2003,Deivi Cruz,BAL,Shortstop,30,0.25,0.269,0.378,0.647,548,137,61,14,65,1,-23.7,0.7,1025
1994,Gary DiSarcina,CAL,Shortstop,26,0.26,0.294,0.329,0.623,389,101,53,3,33,3,-24.7,1,1003322
1973,Ed Brinkman,DET,Shortstop,31,0.237,0.284,0.324,0.609,515,122,55,7,40,0,-20.9,0.1,1001438
2011,Jason Bartlett,SDP,Shortstop,31,0.245,0.308,0.307,0.615,554,136,61,2,40,23,-14.1,1.2,8219
2015,Alexei Ramirez,CHW,Shortstop,33,0.249,0.285,0.357,0.642,583,145,54,10,62,17,-23.5,0.1,5133
1972,Derrel Thomas,SDP,Shortstop,21,0.23,0.29,0.31,0.6,500,115,48,5,36,9,-14.8,-0.6,1012971
2001,Rey Sanchez,None,Shortstop,33,0.281,0.3,0.336,0.637,544,153,56,0,37,11,-27.4,2.6,213
2014,Derek Jeter,NYY,Shortstop,40,0.256,0.304,0.313,0.617,581,149,47,4,50,10,-16.9,0.2,826
1971,Bert Campaneris,OAK,Shortstop,29,0.251,0.287,0.323,0.611,569,143,80,5,47,34,-10.4,2.8,1001868
1980,Larry Bowa,PHI,Shortstop,34,0.267,0.3,0.322,0.622,540,144,57,2,39,21,-17.9,0.4,1001243
1998,Desi Relaford,PHI,Shortstop,24,0.245,0.293,0.338,0.631,494,121,45,5,41,9,-26.7,-0.6,1096
1994,Royce Clayton,SFG,Shortstop,24,0.236,0.295,0.327,0.623,385,91,38,3,30,23,-15.6,2.2,226
1991,Ozzie Guillen,CHW,Shortstop,27,0.273,0.284,0.34,0.624,524,143,52,3,49,21,-20.1,1.5,1005125
1969,Larry Brown,CLE,Shortstop,29,0.239,0.304,0.294,0.598,469,112,48,4,24,5,-19.7,-0.7,1001536
1986,Spike Owen,None,Shortstop,25,0.231,0.3,0.309,0.608,528,122,67,1,45,4,-26,-0.4,1009924
1973,Bill Russell,LAD,Shortstop,24,0.265,0.301,0.337,0.638,615,163,55,4,56,15,-19.5,2.3,1011311
2006,Adam Everett,HOU,Shortstop,29,0.239,0.29,0.352,0.642,514,123,52,6,59,9,-27.7,2.2,1430
1980,Ozzie Smith,SDP,Shortstop,25,0.23,0.313,0.276,0.589,609,140,67,0,35,57,-13.1,4,1012186
1972,Bert Campaneris,OAK,Shortstop,30,0.24,0.278,0.325,0.603,625,150,85,8,32,52,-4.9,4.1,1001868
2016,Alcides Escobar,KCR,Shortstop,29,0.261,0.292,0.35,0.642,637,166,57,7,55,17,-26.5,0.5,6310
1996,Ozzie Guillen,CHW,Shortstop,32,0.263,0.273,0.367,0.64,499,131,62,4,45,6,-30.1,-1.7,1005125
1969,Freddie Patek,PIT,Shortstop,24,0.239,0.318,0.296,0.614,460,110,48,5,32,15,-16.7,-0.1,1010052
1985,Alfredo Griffin,OAK,Shortstop,27,0.27,0.29,0.332,0.622,614,166,75,2,64,24,-18.9,0.7,1005036
1982,Garry Templeton,SDP,Shortstop,26,0.247,0.279,0.352,0.631,563,139,76,6,64,27,-17.2,1.6,1012909
2002,Juan Uribe,COL,Shortstop,23,0.24,0.286,0.341,0.627,566,136,69,6,49,9,-40.4,-1.6,454
1990,Eric Yelding,HOU,Shortstop,25,0.254,0.305,0.297,0.602,511,130,69,1,28,64,-15.6,0.7,1014335
2003,Royce Clayton,MIL,Shortstop,33,0.228,0.301,0.333,0.634,483,110,49,11,39,5,-31.6,-0.8,226
2007,Omar Vizquel,SFG,Shortstop,40,0.246,0.305,0.316,0.621,513,126,54,4,51,14,-28.7,2,411
1988,Andres Thomas,ATL,Shortstop,24,0.252,0.268,0.36,0.628,606,153,54,13,68,7,-20.2,-1.2,1012962
2017,Dansby Swanson,ATL,Shortstop,23,0.232,0.312,0.324,0.636,488,113,59,6,51,3,-24,-0.2,18314
1988,Jose Uribe,SFG,Shortstop,29,0.252,0.301,0.318,0.62,493,124,47,3,35,14,-13.9,1,1013300
1976,Robin Yount,MIL,Shortstop,20,0.252,0.292,0.301,0.593,638,161,59,2,54,16,-21.5,1.1,1014396
1988,Shawon Dunston,CHC,Shortstop,25,0.249,0.271,0.357,0.627,575,143,69,9,56,30,-18.1,0.3,1401
1982,Larry Bowa,CHC,Shortstop,36,0.246,0.302,0.305,0.606,499,123,50,0,29,8,-21.2,-1.1,1001243
1989,Rafael Ramirez,HOU,Shortstop,31,0.246,0.283,0.324,0.607,537,132,46,6,54,3,-14.5,-0.5,1010673
1975,Larvell Blanks,ATL,Shortstop,25,0.234,0.292,0.293,0.585,471,110,49,3,38,4,-25.5,-1.6,1001051
1988,Ozzie Guillen,CHW,Shortstop,24,0.261,0.294,0.314,0.608,566,148,58,0,39,25,-22.1,2.8,1005125
1982,Todd Cruz,SEA,Shortstop,26,0.23,0.246,0.376,0.622,492,113,44,16,57,2,-26.6,0.1,1002844
2009,Yuniesky Betancourt,None,Shortstop,27,0.245,0.274,0.351,0.625,470,115,40,6,49,3,-31.3,-2.4,8585
2014,Andrelton Simmons,ATL,Shortstop,24,0.244,0.286,0.331,0.617,540,132,44,7,46,4,-22,1.7,10847
1972,Bud Harrelson,NYM,Shortstop,28,0.215,0.313,0.266,0.578,418,90,54,1,24,12,-14.5,0.2,1005387
2017,Jose Peraza,CIN,Shortstop,23,0.259,0.297,0.324,0.622,487,126,50,5,37,23,-23.2,-0.3,13593
1981,Chris Speier,MON,Shortstop,31,0.225,0.31,0.29,0.6,307,69,33,2,25,1,-12.9,0.3,1012316
1971,Roger Metzger,HOU,Shortstop,23,0.235,0.294,0.299,0.593,562,132,64,0,26,15,-19,0.6,1008812
1975,Frank Duffy,CLE,Shortstop,28,0.243,0.283,0.303,0.586,482,117,44,1,47,10,-21.7,2.2,1003532
1984,Garry Templeton,SDP,Shortstop,28,0.258,0.312,0.32,0.633,493,127,40,2,35,8,-17,0.9,1012909
1995,Benji Gil,TEX,Shortstop,22,0.219,0.266,0.347,0.613,415,91,36,9,46,2,-29,0.6,14
1971,Luis Aparicio,BOS,Shortstop,37,0.232,0.284,0.303,0.587,491,114,56,4,45,6,-22.8,-0.8,1000278
1979,Pepe Frias,ATL,Shortstop,30,0.259,0.29,0.32,0.61,475,123,41,1,44,3,-26.6,-1,1004346
1986,Rafael Ramirez,ATL,Shortstop,28,0.24,0.273,0.335,0.608,496,119,57,8,33,19,-24.4,-0.3,1010673
2014,Jean Segura,MIL,Shortstop,24,0.246,0.289,0.326,0.614,513,126,61,5,31,20,-18.9,0.1,5933
1989,Alfredo Griffin,LAD,Shortstop,31,0.247,0.287,0.308,0.596,506,125,49,0,29,10,-16.5,0.8,1005036
1976,Dave Chalk,CAL,Shortstop,25,0.217,0.308,0.253,0.561,438,95,39,0,33,0,-14,1.3,1002114
1974,Frank Duffy,CLE,Shortstop,27,0.233,0.272,0.31,0.582,549,128,62,8,48,7,-23.3,1.7,1003532
2015,Alcides Escobar,KCR,Shortstop,28,0.257,0.293,0.32,0.614,612,157,76,3,47,17,-21.1,1.5,6310
1971,Larry Bowa,PHI,Shortstop,25,0.249,0.293,0.292,0.586,650,162,74,0,25,28,-25.4,2.3,1001243
1997,Ozzie Guillen,CHW,Shortstop,33,0.245,0.275,0.337,0.612,490,120,59,4,52,5,-27.8,-2,1005125
